time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-18T11:53:36.200Z,37.6381667,-118.871,4.45,0.61,md,17,106,0.02018,0.07,nc,nc73000771,2018-04-18T17:52:02.070Z,"10km E of Mammoth Lakes, CA",earthquake,0.45,0.65,0.155,15,reviewed,nc,nc
2018-04-18T11:51:20.310Z,56.3586,-149.2807,20.01,3.6,ml,,181,2.3,0.38,us,us2000e22f,2018-04-18T12:36:33.040Z,"247km SE of Kodiak, Alaska",earthquake,8.7,10.2,0.051,50,reviewed,us,us
2018-04-18T11:48:42.267Z,39.6411,-119.3587,9.2,0.1,ml,3,282.54,0.073,,nn,nn00630852,2018-04-18T16:48:02.952Z,"9km WNW of Fernley, Nevada",earthquake,,,,,reviewed,nn,nn
2018-04-18T11:46:14.310Z,39.7378,143.654,12.13,4.7,mb,,114,2.242,0.66,us,us2000e22e,2018-04-19T12:33:45.040Z,"146km E of Miyako, Japan",earthquake,7.3,4.7,0.049,126,reviewed,us,us
2018-04-18T11:44:16.995Z,63.4993,-151.0819,0,2.1,ml,,,,1.09,ak,ak19242223,2018-04-18T11:59:17.174Z,"107km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-04-18T11:38:31.790Z,37.638,-118.8746667,8.49,0.38,md,11,104,0.01872,0.07,nc,nc73000761,2018-04-18T17:42:03.018Z,"9km E of Mammoth Lakes, CA",earthquake,0.58,1.11,0.098,9,reviewed,nc,nc
2018-04-18T11:37:11.850Z,46.1941667,-122.1871667,0.58,0.21,ml,6,148,0.02011,0.04,uw,uw61363817,2018-04-18T18:27:53.060Z,"37km NNE of Amboy, Washington",earthquake,0.76,1.59,0.103,4,reviewed,uw,uw
2018-04-18T11:33:47.720Z,47.6636667,-120.185,4.74,0.41,ml,4,163,0.1168,0.04,uw,uw61363812,2018-04-18T15:37:32.500Z,"2km SE of Entiat, Washington",earthquake,0.44,1.71,0.047,4,reviewed,uw,uw
2018-04-18T11:29:57.238Z,38.5774,-118.2091,5.8,1,ml,10,112.59,0.151,0.1827,nn,nn00630828,2018-04-18T16:04:47.927Z,"36km E of Hawthorne, Nevada",earthquake,,4.3,0.27,5,reviewed,nn,nn
2018-04-18T11:19:44.630Z,38.7946663,-122.8014984,2.89,2.07,md,37,74,0.01072,0.03,nc,nc73000756,2018-04-18T12:03:03.729Z,"4km WNW of The Geysers, CA",earthquake,0.2,0.29,0.11,10,automatic,nc,nc
2018-04-18T11:02:45.383Z,37.1493,-117.3834,10.3,0.1,ml,10,117,0.154,0.1425,nn,nn00630827,2018-04-18T15:58:36.686Z,"61km WNW of Beatty, Nevada",earthquake,,3.5,0.96,6,reviewed,nn,nn
2018-04-18T10:50:12.790Z,33.5053333,-116.7921667,5.74,0.32,ml,18,201,0.07543,0.08,ci,ci37917159,2018-04-18T17:06:04.668Z,"10km NE of Aguanga, CA",earthquake,0.3,0.74,0.169,10,reviewed,ci,ci
2018-04-18T10:43:03.546Z,37.1494,-117.386,12.2,0.3,ml,9,117.92,0.154,,nn,nn00630848,2018-04-18T16:35:37.654Z,"61km WNW of Beatty, Nevada",earthquake,,,,,reviewed,nn,nn
2018-04-18T10:36:26.270Z,19.2848333,-155.3186667,26.99,1.84,md,46,135,0.01551,0.12,hv,hv70084631,2018-04-19T00:21:37.300Z,"18km SSW of Volcano, Hawaii",earthquake,0.6,0.84,0.174,24,reviewed,hv,hv
2018-04-18T10:35:21.578Z,37.1521,-117.3862,10.8,0.3,ml,9,117.24,0.157,0.0922,nn,nn00630826,2018-04-18T15:58:35.789Z,"61km WNW of Beatty, Nevada",earthquake,,3.1,0.77,5,reviewed,nn,nn
2018-04-18T10:24:08.463Z,37.1502,-117.3821,9.3,-0.1,ml,4,170.27,0.179,,nn,nn00630842,2018-04-18T16:29:25.766Z,"61km WNW of Beatty, Nevada",earthquake,,,,,reviewed,nn,nn
2018-04-18T10:18:01.084Z,37.1463,-117.3776,8.5,0.7,ml,19,103.65,0.151,0.2039,nn,nn00630823,2018-04-18T15:55:30.032Z,"61km WNW of Beatty, Nevada",earthquake,,1.7,0.28,11,reviewed,nn,nn
2018-04-18T10:06:44.520Z,34.0573333,-117.2661667,16.62,1.49,ml,52,41,0.05501,0.18,ci,ci37917151,2018-04-18T13:38:25.380Z,"1km NNW of Loma Linda, CA",earthquake,0.25,0.46,0.156,25,reviewed,ci,ci
2018-04-18T10:03:38.610Z,33.8616667,-117.7295,9.62,0.94,ml,22,47,0.05979,0.18,ci,ci37917143,2018-04-18T13:38:33.688Z,"8km ESE of Yorba Linda, CA",earthquake,0.35,0.98,0.208,20,reviewed,ci,ci
2018-04-18T09:59:02.102Z,65.7764,-155.2625,3.1,1.3,ml,,,,0.56,ak,ak19242177,2018-04-18T10:08:44.582Z,"116km N of Ruby, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-04-18T09:59:00.775Z,60.6524,-151.22,39.8,1.5,ml,,,,0.2,ak,ak19242175,2018-04-18T10:03:02.549Z,"5km SE of Nikiski, Alaska",earthquake,,4.8,,,automatic,ak,ak
2018-04-18T09:55:47.760Z,-6.8877,104.0424,35,4.3,mb,,165,2.733,0.71,us,us2000e23g,2018-04-19T05:17:22.040Z,"166km SSW of Kotaagung, Indonesia",earthquake,5.4,2,0.177,9,reviewed,us,us
2018-04-18T09:49:00.460Z,46.8861667,-112.5145,10.4,-0.05,md,10,106,0.176,0.04,mb,mb80290589,2018-04-18T20:16:52.600Z,"14km ESE of Lincoln, Montana",earthquake,0.28,0.57,0.288,2,reviewed,mb,mb
2018-04-18T09:48:35.236Z,38.3514,-118.9183,11.8,0.8,ml,6,183.72,0.34,0.0457,nn,nn00630867,2018-04-18T17:19:10.873Z,"29km ENE of Bridgeport, California",earthquake,,13.6,0.11,2,reviewed,nn,nn
2018-04-18T09:47:37.607Z,38.3471,-118.9231,11.8,0.8,ml,7,185.31,0.342,0.1171,nn,nn00630866,2018-04-18T17:19:10.187Z,"28km ENE of Bridgeport, California",earthquake,,11.7,0,1,reviewed,nn,nn
2018-04-18T09:45:48.250Z,38.8123322,-122.8219986,0.79,0.47,md,9,86,0.0158,0.02,nc,nc73000751,2018-04-18T10:07:03.088Z,"7km NW of The Geysers, CA",earthquake,0.48,0.98,0.13,3,automatic,nc,nc
2018-04-18T09:34:59.970Z,19.3603333,-155.461,6.86,1.45,md,42,45,0.07603,0.1,hv,hv70084611,2018-04-18T21:45:50.490Z,"17km N of Pahala, Hawaii",earthquake,0.26,0.65,0.19,24,reviewed,hv,hv
2018-04-18T09:30:48.480Z,32.8771667,-116.2108333,9.6,1.08,ml,43,71,0.128,0.2,ci,ci37917135,2018-04-18T16:02:50.980Z,"26km NW of Ocotillo, CA",earthquake,0.22,0.66,0.12,23,reviewed,ci,ci
2018-04-18T09:29:53.593Z,37.1509,-117.3787,10.5,-0.1,ml,8,114.85,0.155,0.1398,nn,nn00630865,2018-04-18T17:16:04.244Z,"61km WNW of Beatty, Nevada",earthquake,,2.8,0.19,3,reviewed,nn,nn
2018-04-18T09:25:46.970Z,-6.6445,129.7329,163.49,5.3,mb,,42,2.044,0.86,us,us2000e21u,2018-04-18T15:47:35.040Z,"226km NW of Saumlaki, Indonesia",earthquake,7.1,6.8,0.07,67,reviewed,us,us
2018-04-18T09:25:01.670Z,37.6293333,-118.8601667,4.62,0.35,md,8,90,0.01056,0.03,nc,nc73000741,2018-04-18T16:59:02.728Z,"10km E of Mammoth Lakes, CA",earthquake,0.65,1.52,0.185,7,reviewed,nc,nc
2018-04-18T09:24:14.630Z,47.3735,-113.1111667,15.29,0.98,md,12,175,0.292,0.13,mb,mb80290534,2018-04-18T17:02:53.320Z,"35km NE of Seeley Lake, Montana",earthquake,0.76,0.63,0.219,7,reviewed,mb,mb
2018-04-18T09:16:20.824Z,37.1471,-117.3749,9,0.7,ml,21,114.41,0.151,0.176,nn,nn00630819,2018-04-18T15:43:08.959Z,"60km WNW of Beatty, Nevada",earthquake,,1.6,0.67,14,reviewed,nn,nn
2018-04-18T09:14:09.640Z,38.0233,-97.9896,5,2.4,mb_lg,,99,0.694,0.25,us,us1000dncb,2018-04-19T13:35:43.422Z,"4km W of South Hutchinson, Kansas",earthquake,1.9,1.9,0.18,8,reviewed,us,us
2018-04-18T09:13:28.900Z,38.8268318,-122.8078308,1.69,1.02,md,16,80,0.003853,0.03,nc,nc73000731,2018-04-18T11:21:03.501Z,"7km NW of The Geysers, CA",earthquake,0.33,0.44,0.2,4,automatic,nc,nc
2018-04-18T09:07:16.216Z,37.153,-117.3794,10.7,0.1,ml,10,114.53,0.157,0.1296,nn,nn00630818,2018-04-18T15:36:55.945Z,"61km WNW of Beatty, Nevada",earthquake,,2.9,0.87,6,reviewed,nn,nn
2018-04-18T09:07:16.180Z,44.7693333,-110.8035,4.65,0.6,md,11,103,0.03849,0.12,uu,uu60279012,2018-04-18T14:34:51.820Z,"26km ENE of West Yellowstone, Montana",earthquake,0.3,0.65,0.251,4,reviewed,uu,uu
2018-04-18T09:02:11.660Z,18.8403,-67.3731,47,2.99,md,11,281,0.4556,0.17,pr,pr2018108005,2018-04-18T10:00:36.040Z,"53km NNW of San Antonio, Puerto Rico",earthquake,1.02,1.8,0.22,10,reviewed,pr,pr
2018-04-18T08:50:25.681Z,37.368,-117.077,2.5,0.3,ml,8,204.55,0.161,0.2014,nn,nn00630862,2018-04-18T17:09:49.360Z,"40km SSE of Goldfield, Nevada",earthquake,,4.7,0.98,5,reviewed,nn,nn
2018-04-18T08:49:51.330Z,39.7311667,-110.8103333,-3.43,1.62,md,9,104,0.05232,0.16,uu,uu60279007,2018-04-18T14:40:01.990Z,"6km NE of Helper, Utah",earthquake,0.44,0.93,0.125,8,reviewed,uu,uu
2018-04-18T08:48:27.330Z,37.576,-118.8523333,2.92,1.4,md,29,86,0.02316,0.03,nc,nc73000726,2018-04-18T19:22:02.612Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.22,0.46,0.276,27,reviewed,nc,nc
2018-04-18T08:43:18.370Z,33.6071667,-116.6263333,15,0.49,ml,25,66,0.02685,0.09,ci,ci37917127,2018-04-18T17:16:26.160Z,"7km NE of Anza, CA",earthquake,0.18,0.25,0.214,10,reviewed,ci,ci
2018-04-18T08:36:07.779Z,38.9202,-120.151,14.3,0.9,ml,15,146.01,0.066,0.1592,nn,nn00630814,2018-04-18T15:30:45.324Z,"14km W of South Lake Tahoe, California",earthquake,,1.2,0.37,5,reviewed,nn,nn
2018-04-18T08:32:30.380Z,37.5753333,-118.8521667,2.86,1.32,md,28,86,0.02347,0.03,nc,nc73000721,2018-04-18T18:40:02.376Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.2,0.43,0.131,25,reviewed,nc,nc
2018-04-18T08:32:06.130Z,17.9053,-66.1486,25,1.55,md,4,255,0.0732,0.14,pr,pr2018108006,2018-04-18T11:59:20.305Z,"5km SSE of Jobos, Puerto Rico",earthquake,3.46,1.26,0.67,3,reviewed,pr,pr
2018-04-18T08:30:44.050Z,33.5838333,-116.6086667,13.27,0.31,ml,27,42,0.01779,0.11,ci,ci37917119,2018-04-18T15:49:29.569Z,"7km ENE of Anza, CA",earthquake,0.18,0.3,0.156,10,reviewed,ci,ci
2018-04-18T08:30:09.650Z,47.5038333,-121.7141667,15.33,1.45,ml,15,131,0.08682,0.12,uw,uw61363807,2018-04-18T15:47:21.520Z,"3km NE of Tanner, Washington",earthquake,0.93,0.39,0.199,10,reviewed,uw,uw
2018-04-18T08:23:54.350Z,33.5841667,-116.6093333,13.4,0.33,ml,28,41,0.01787,0.12,ci,ci37917111,2018-04-18T15:44:11.886Z,"7km ENE of Anza, CA",earthquake,0.19,0.32,0.136,11,reviewed,ci,ci
2018-04-18T08:22:56.994Z,59.367,-138.7693,0,2.6,ml,,,,0.79,ak,ak19242130,2018-04-18T08:30:55.466Z,"57km ESE of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-04-18T08:18:06.420Z,46.486,-122.4338333,17.5,1.39,ml,30,39,0.166,0.13,uw,uw61363802,2018-04-18T21:11:05.200Z,"14km WSW of Morton, Washington",earthquake,0.29,0.79,0.223,25,reviewed,uw,uw
2018-04-18T08:12:51.230Z,33.514,-116.7938333,6.12,0.35,ml,22,69,0.0697,0.11,ci,ci37917103,2018-04-18T15:40:09.158Z,"10km NE of Aguanga, CA",earthquake,0.18,0.58,0.056,6,reviewed,ci,ci
2018-04-18T08:05:52.519Z,36.7148,-116.1265,3.8,0,ml,9,87.61,0.007,0.0821,nn,nn00630861,2018-04-18T17:06:42.397Z,"57km NNW of Pahrump, Nevada",earthquake,,1.5,0.49,5,reviewed,nn,nn
2018-04-18T07:57:14.660Z,35.9735,-120.9448333,9.7,0.75,md,10,81,0.06824,0.06,nc,nc73000701,2018-04-19T21:08:02.694Z,"6km SW of San Ardo, CA",earthquake,0.54,1.88,0.089,6,reviewed,nc,nc
2018-04-18T07:55:36.280Z,16.7503,95.8211,10,4.2,mb,,115,3.427,0.6,us,us1000dnc3,2018-04-19T05:18:08.923Z,"12km WNW of Twante, Burma",earthquake,9.1,2,0.306,3,reviewed,us,us
2018-04-18T07:47:19.040Z,36.2784,-97.5142,6.22,1.9,ml,,57,0.206,0.28,us,us1000dnc7,2018-04-18T21:20:47.040Z,"20km W of Perry, Oklahoma",earthquake,1,0.7,0.053,46,reviewed,us,us
2018-04-18T07:38:20.000Z,18.678,-66.6551,18,1.95,md,4,325,0.3458,0.08,pr,pr2018108007,2018-04-18T12:17:26.695Z,"23km NNE of Arecibo, Puerto Rico",earthquake,1.18,0.74,0.11,3,reviewed,pr,pr
2018-04-18T07:37:37.820Z,35.5626678,-120.7991638,4.96,2.05,md,14,135,0.0931,0.02,nc,nc73000696,2018-04-18T08:45:03.799Z,"9km W of Templeton, CA",earthquake,0.56,1.42,0.38,3,automatic,nc,nc
2018-04-18T07:35:06.300Z,33.5871667,-116.6076667,14.17,0.76,ml,31,39,0.01468,0.17,ci,ci37917095,2018-04-18T13:38:50.547Z,"7km ENE of Anza, CA",earthquake,0.29,0.44,0.154,24,reviewed,ci,ci
2018-04-18T07:22:02.831Z,61.7925,-149.9647,26,1.3,ml,,,,0.49,ak,ak19242088,2018-04-18T07:34:37.929Z,"6km NE of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-18T07:20:14.970Z,37.2008333,-97.8833333,5,1.64,ml,7,107,0.004531,0.03,ismpkansas,ismpkansas70244533,2018-04-19T22:23:34.140Z,"14km ENE of Anthony, Kansas",earthquake,0.3,0.62,0.161,15,reviewed,ismp,ismp
2018-04-18T07:20:12.469Z,39.2324,-120.0842,10.9,0.7,ml,24,53.04,0.041,0.1804,nn,nn00630808,2018-04-19T22:35:09.195Z,"2km WSW of Tahoe Vista, California",earthquake,,0.8,0.25,6,reviewed,nn,nn
2018-04-18T07:07:07.470Z,37.9912,-118.6895,3.8,0.9,ml,7,150.83,0.123,0.1577,nn,nn00630858,2018-04-18T17:03:35.368Z,"45km NNE of Mammoth Lakes, California",earthquake,,7.7,0.08,2,reviewed,nn,nn
2018-04-18T07:06:55.070Z,-3.6455,131.354,8.54,5.3,mb,,40,1.148,0.82,us,us2000e20s,2018-04-18T15:16:28.040Z,"271km NW of Tual, Indonesia",earthquake,6.2,4.8,0.078,56,reviewed,us,us
2018-04-18T06:58:33.590Z,33.5055,-116.794,6.5,0.62,ml,45,30,0.07624,0.18,ci,ci37917087,2018-04-18T16:59:27.809Z,"10km NE of Aguanga, CA",earthquake,0.16,0.47,0.102,22,reviewed,ci,ci
2018-04-18T06:52:14.270Z,37.635,-122.4773333,7.44,1.03,md,11,182,0.00296,0.07,nc,nc73000691,2018-04-19T03:32:02.956Z,"2km NNE of Pacifica, CA",earthquake,0.52,0.46,0.101,7,reviewed,nc,nc
2018-04-18T06:41:10.280Z,38.7915001,-122.7621689,1.37,0.88,md,13,77,0.02019,0.03,nc,nc73000686,2018-04-18T06:57:04.081Z,"2km NNW of The Geysers, CA",earthquake,0.26,0.5,0.04,4,automatic,nc,nc
2018-04-18T06:30:23.630Z,33.505,-116.7961667,5.38,0.7,ml,42,30,0.07776,0.13,ci,ci37917079,2018-04-18T15:37:41.580Z,"9km NE of Aguanga, CA",earthquake,0.13,0.63,0.115,19,reviewed,ci,ci
2018-04-18T06:16:02.290Z,5.1499,-82.5596,10,5.4,mww,,76,3.326,1.29,us,us2000e20d,2018-04-18T21:59:03.040Z,"South of Panama",earthquake,3.3,1.9,0.048,42,reviewed,us,us
2018-04-18T05:59:17.020Z,33.5088333,-116.7961667,4.85,0.92,ml,40,36,0.07484,0.18,ci,ci37917071,2018-04-18T13:40:31.960Z,"10km NE of Aguanga, CA",earthquake,0.19,1.09,0.118,26,reviewed,ci,ci
2018-04-18T05:51:45.280Z,38.8129997,-122.817337,1.78,0.8,md,12,75,0.01013,0.04,nc,nc73000676,2018-04-18T08:04:02.427Z,"7km NW of The Geysers, CA",earthquake,0.35,0.56,0.25,3,automatic,nc,nc
2018-04-18T05:50:44.560Z,38.8171654,-122.8195038,2.27,1.17,md,17,83,0.009641,0.04,nc,nc73000671,2018-04-18T07:38:02.283Z,"7km NW of The Geysers, CA",earthquake,0.28,0.48,0.21,5,automatic,nc,nc
2018-04-18T05:50:19.605Z,39.2318,-120.084,11.1,0.2,ml,16,53.12,0.041,0.1532,nn,nn00630799,2018-04-18T15:02:51.215Z,"2km WSW of Tahoe Vista, California",earthquake,,1.1,0.52,7,reviewed,nn,nn
2018-04-18T05:49:52.481Z,39.2342,-120.0812,10.5,-0.3,ml,11,71.43,0.044,0.1372,nn,nn00630856,2018-04-18T16:57:22.653Z,"2km WSW of Tahoe Vista, California",earthquake,,1.3,0.91,4,reviewed,nn,nn
2018-04-18T05:49:14.287Z,39.2735,-120.3742,8.5,0.6,ml,11,126.25,0.04,0.1901,nn,nn00630854,2018-04-18T16:54:15.448Z,"17km WSW of Truckee, California",earthquake,,1.5,0.99,4,reviewed,nn,nn
2018-04-18T05:46:03.600Z,46.8931667,-112.5125,11.96,0.61,md,9,134,0.171,0.13,mb,mb80290594,2018-04-18T20:21:02.770Z,"14km ESE of Lincoln, Montana",earthquake,0.64,0.69,0.354,5,reviewed,mb,mb
2018-04-18T05:44:24.590Z,44.5503349,-121.7369995,3.37,1.33,md,5,180,0.6338,0.02,uw,uw61363797,2018-04-18T15:27:41.390Z,"32km NNW of Sisters, Oregon",earthquake,1.61,8.05,,1,reviewed,uw,uw
2018-04-18T05:42:08.195Z,66.188,-157.4626,0,2,ml,,,,0.8,ak,ak19242050,2018-04-18T05:58:38.395Z,"84km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-04-18T05:32:01.120Z,11.8554,142.1932,42.95,5.4,mb,,32,14.735,0.93,us,us2000e1zx,2018-04-18T15:08:34.040Z,"294km NE of Fais, Micronesia",earthquake,5.7,5.4,0.052,125,reviewed,us,us
2018-04-18T05:29:00.820Z,34.9582,-97.5353,5,1.8,ml,,62,0.318,0.58,us,us1000dnbs,2018-04-18T20:54:28.040Z,"15km NNE of Lindsay, Oklahoma",earthquake,1.4,1,0.079,21,reviewed,us,us
2018-04-18T05:21:31.282Z,37.1711,-117.3842,10.1,0,ml,6,162.43,0.162,0.0954,nn,nn00630853,2018-04-18T16:48:57.394Z,"61km SSW of Goldfield, Nevada",earthquake,,6.9,1.16,3,reviewed,nn,nn
2018-04-18T05:19:16.520Z,-6.8369,130.5868,108.96,4.4,mb,,98,1.339,1.09,us,us2000e1zt,2018-04-19T12:13:29.040Z,"147km NNW of Saumlaki, Indonesia",earthquake,8.4,8.6,0.149,13,reviewed,us,us
2018-04-18T05:16:57.039Z,58.9864,-136.8381,0,1.9,ml,,,,0.67,ak,ak19242009,2018-04-18T05:23:23.526Z,"84km WSW of Haines, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-04-18T05:15:33.660Z,38.8148346,-122.8318329,0.96,0.5,md,6,109,0.01903,0.01,nc,nc73000661,2018-04-18T07:11:03.154Z,"8km WNW of The Geysers, CA",earthquake,0.42,0.98,0.16,3,automatic,nc,nc
2018-04-18T05:15:27.285Z,62.0302,-152.0673,103.3,2.2,ml,,,,0.55,ak,ak19242003,2018-04-18T05:23:23.261Z,"107km WSW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-04-18T04:36:54.930Z,18.9433,-67.3866,39,2.45,md,3,334,0.8244,0.14,pr,pr2018108004,2018-04-18T09:00:12.377Z,"58km NNW of San Antonio, Puerto Rico",earthquake,2.86,10.17,0.34,3,reviewed,pr,pr
2018-04-18T04:29:39.620Z,33.6608333,-117.3388333,14.35,0.82,ml,42,72,0.01662,0.15,ci,ci37917063,2018-04-18T15:31:31.003Z,"1km SW of Lake Elsinore, CA",earthquake,0.21,0.36,0.203,14,reviewed,ci,ci
2018-04-18T04:27:32.460Z,35.9395,-117.654,2.46,0.99,ml,16,103,0.008882,0.11,ci,ci37917055,2018-04-18T13:39:54.400Z,"23km E of Little Lake, CA",earthquake,0.22,0.18,0.177,14,reviewed,ci,ci
2018-04-18T04:24:24.960Z,38.8363342,-122.8108368,2.98,0.86,md,7,128,0.01293,0.01,nc,nc73000646,2018-04-18T04:52:03.339Z,"8km WNW of Cobb, CA",earthquake,0.59,0.89,0.12,4,automatic,nc,nc
2018-04-18T04:23:18.250Z,38.7893333,-122.7626648,1.32,0.52,md,8,121,0.01874,0.02,nc,nc73000641,2018-04-18T04:42:03.282Z,"1km NNW of The Geysers, CA",earthquake,0.42,0.88,0.12,4,automatic,nc,nc
2018-04-18T04:15:53.660Z,18.6688,-66.8105,10,2.43,md,8,268,0.3271,0.07,pr,pr2018108003,2018-04-18T08:59:16.601Z,"20km N of Hatillo, Puerto Rico",earthquake,0.67,0.5,0.29,6,reviewed,pr,pr
2018-04-18T04:08:57.760Z,33.8136667,-116.9316667,13.24,0.94,ml,31,57,0.1136,0.19,ci,ci37917047,2018-04-18T13:39:56.614Z,"4km NE of San Jacinto, CA",earthquake,0.29,0.69,0.189,28,reviewed,ci,ci
2018-04-18T04:02:51.620Z,18.1926,-66.1273,73,2.13,md,5,94,0.1243,0.26,pr,pr2018108002,2018-04-18T08:58:32.601Z,"2km NW of Bayamon, Puerto Rico",earthquake,2.43,2.04,0.23,3,reviewed,pr,pr
2018-04-18T04:01:13.628Z,37.1766,-117.2442,9.6,0.2,ml,10,100.37,0.125,0.08,nn,nn00630851,2018-04-18T16:48:02.573Z,"52km NW of Beatty, Nevada",earthquake,,2.9,0.85,6,reviewed,nn,nn
2018-04-18T03:57:59.630Z,33.5128333,-116.799,4.94,0.37,ml,29,38,0.07351,0.14,ci,ci37917039,2018-04-18T15:01:32.748Z,"10km NE of Aguanga, CA",earthquake,0.16,0.78,0.128,9,reviewed,ci,ci
2018-04-18T03:56:09.390Z,19.2905,-155.3838333,2.59,1.16,md,22,101,0.0427,0.09,hv,hv70084471,2018-04-18T22:19:09.280Z,"13km NE of Pahala, Hawaii",earthquake,0.29,0.65,0.074,13,reviewed,hv,hv
2018-04-18T03:43:33.197Z,39.5852,-120.6183,7.2,0.5,ml,5,194.22,0.184,0.0927,nn,nn00630789,2018-04-18T04:17:41.427Z,"18km E of Downieville, California",earthquake,,13.4,0,1,reviewed,nn,nn
2018-04-18T03:43:13.190Z,33.502,-116.793,4.92,0.42,ml,31,36,0.0785,0.1,ci,ci37917031,2018-04-18T14:39:32.643Z,"9km NE of Aguanga, CA",earthquake,0.13,0.61,0.083,7,reviewed,ci,ci
2018-04-18T03:38:49.620Z,19.3881667,-155.2786667,1.38,2.04,ml,32,58,0.003305,0.09,hv,hv70084451,2018-04-18T21:18:12.910Z,"6km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.194,17,reviewed,hv,hv
2018-04-18T03:32:46.550Z,32.2756667,-115.2641667,14.99,2.39,ml,20,166,0.1475,0.19,ci,ci37917023,2018-04-18T14:35:51.836Z,"10km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,0.51,0.82,0.148,48,reviewed,ci,ci
2018-04-18T03:32:36.650Z,33.5738333,-116.79,12.44,0.56,ml,19,89,0.02932,0.14,ci,ci37917015,2018-04-18T13:40:12.992Z,"11km W of Anza, CA",earthquake,0.3,0.48,0.184,18,reviewed,ci,ci
2018-04-18T02:58:28.200Z,36.0975,-117.6648333,-0.03,1.08,ml,24,69,0.09485,0.14,ci,ci37917007,2018-04-19T15:40:23.252Z,"26km ENE of Coso Junction, CA",earthquake,0.18,0.35,0.122,13,reviewed,ci,ci
2018-04-18T02:56:02.890Z,33.4968333,-116.489,11.06,0.98,ml,33,81,0.05915,0.19,ci,ci37916999,2018-04-18T13:41:41.020Z,"18km ESE of Anza, CA",earthquake,0.27,0.52,0.136,28,reviewed,ci,ci
2018-04-18T02:47:11.669Z,61.2698,-146.7659,25.5,1.3,ml,,,,0.27,ak,ak19241963,2018-04-18T02:52:38.913Z,"27km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-04-18T02:39:49.890Z,47.4543333,-113.0873333,13.99,0.6,md,11,187,0.349,0.13,mb,mb80290579,2018-04-18T20:09:44.420Z,"42km NE of Seeley Lake, Montana",earthquake,1.11,0.73,0.236,5,reviewed,mb,mb
2018-04-18T02:39:33.200Z,37.6633333,-118.8503333,0.91,0.28,md,8,161,0.02781,0.07,nc,nc73000631,2018-04-18T18:14:02.232Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.47,1.13,0.046,5,reviewed,nc,nc
2018-04-18T02:34:37.240Z,47.394,-113.1481667,20.52,1.66,md,14,175,0.28,0.12,mb,mb80290449,2018-04-18T15:17:41.350Z,"34km NE of Seeley Lake, Montana",earthquake,0.69,0.96,0.113,15,reviewed,mb,mb
2018-04-18T02:32:07.650Z,46.8898333,-112.515,12.2,1.18,md,9,136,0.174,0.12,mb,mb80290444,2018-04-18T15:21:16.290Z,"14km ESE of Lincoln, Montana",earthquake,0.71,0.91,0.192,10,reviewed,mb,mb
2018-04-18T02:22:59.760Z,38.7913322,-122.7614975,4.68,0.46,md,12,84,0.02085,0.02,nc,nc73000626,2018-04-18T02:39:03.524Z,"2km NNW of The Geysers, CA",earthquake,0.43,1.29,0.07,3,automatic,nc,nc
2018-04-18T02:22:14.890Z,47.3466667,-122.0241667,12.3,1.29,ml,6,221,0.1605,0.15,uw,uw61363792,2018-04-18T20:50:39.990Z,"3km WSW of Ravensdale, Washington",earthquake,1.23,1.69,0.242,4,reviewed,uw,uw
2018-04-18T02:14:55.490Z,33.5103333,-116.7953333,4.08,0.85,ml,32,36,0.07325,0.15,ci,ci37916991,2018-04-18T13:41:45.940Z,"10km NE of Aguanga, CA",earthquake,0.17,0.44,0.107,27,reviewed,ci,ci
2018-04-18T02:05:54.987Z,37.1083,-117.3027,7.2,-0.1,ml,5,173.91,0.195,0.1398,nn,nn00630847,2018-04-18T16:32:31.518Z,"53km WNW of Beatty, Nevada",earthquake,,7.4,0.02,3,reviewed,nn,nn
2018-04-18T02:02:36.620Z,33.4191667,-117.6868333,11.08,1.03,ml,22,223,0.06745,0.12,ci,ci37916983,2018-04-18T14:30:08.918Z,"5km S of Dana Point, CA",earthquake,0.34,0.49,0.077,9,reviewed,ci,ci
2018-04-18T02:01:44.820Z,33.51,-116.7941667,4.76,0.79,ml,37,30,0.07286,0.12,ci,ci37916975,2018-04-18T14:24:49.722Z,"10km NE of Aguanga, CA",earthquake,0.13,0.69,0.118,20,reviewed,ci,ci
